site_id	ZYMO_Standard
62541	0.0833
62560	0.0909
62561	0.0909
62684	0.0667
62708	0.0714
62710	0.0714
62711	0.0714
62712	0.0714
63008	0.125
63111	0.111
63112	0.111
63113	0.125
63189	0.0667
63191	0.0667
63192	0.0667
63194	0.0714
63197	0.0714
63214	0.0625
63227	0.125
63234	0.0667
63259	0.0625
63261	0.0625
63263	0.0667
63918	0.0909
63995	0.0625
64135	0.0588
64140	0.0588
64141	0.0588
64144	0.0556
64192	0.0556
64340	0.125
64651	0.125
64799	0.0909
64801	0.0769
64802	0.0769
64810	0.0769
64870	0.133
64950	0.0625
64954	0.0556
64957	0.0588
64958	0.0625
65764	0.167
65879	0.25
65881	0.25
65882	0.25
66030	0.0833
66031	0.0833
66032	0.0833
66067	0.0909
66069	0.0769
66074	0.0769
66214	0.25
66217	0.25
66480	0.143
66986	0.125
67072	0.25
67074	0.25
67326	0.0667
67645	0.125
68470	0.0909
68653	0.0769
68654	0.0714
68655	0.0714
68747	0.0625
68776	0.0588
68803	0.0588
68804	0.0588
69367	0.143
69368	0.167
69369	0.2
69515	0.167
69849	0.0909
69866	0.0833
69879	0.167
70014	0.111
70235	0.1
70299	0.125
70932	0.0769
71265	0.125
71825	0.167
71826	0.154
71924	0.0588
71971	0.125
71974	0.133
71976	0.133
72152	0.0625
72334	0.0909
72546	0.0455
72556	0.05
72618	0.0769
72815	0.0455
72835	0.0455
73259	0.0714
73629	0.0625
73649	0.0667
74406	0.0769
74407	0.0769
74492	0.167
74556	0.143
74747	0.0769
74779	0.0833
74838	0.0833
74927	0.125
74979	0.1
74980	0.1
74982	0.0833
74983	0.1
74985	0.1
75125	0.0667
75127	0.0667
75128	0.0714
75132	0.0769
75136	0.0769
75390	0.0909
76070	0.143
76216	0.1
76948	0.125
77264	0.0556
77273	0.118
77304	0.0833
77396	0.0714
77569	0.167
77583	0.2
78086	0.143
78437	0.0833
78492	0.0625
78969	0.0909
79525	0.143
80111	0.0769
80248	0.0833
80249	0.0833
80250	0.0833
80258	0.0769
80261	0.167
80265	0.182
80342	0.1
80396	0.167
80399	0.2
80400	0.2
80479	0.167
80592	0.167
80593	0.143
80595	0.167
80596	0.167
80721	0.167
80738	0.2
80740	0.2
80825	0.167
80828	0.143
80870	0.111
81013	0.125
81014	0.111
81015	0.111
81016	0.125
81163	0.167
81164	0.167
81165	0.2
82026	0.167
82063	0.125
82101	0.0909
82118	0.0833
82165	0.1
82210	0.111
82212	0.111
82213	0.111
82266	0.1
82287	0.0833
82372	0.0625
82462	0.0588
82463	0.0625
82465	0.0588
82466	0.0588
82609	0.143
82615	0.167
82899	0.2
82900	0.2
82902	0.2
82903	0.2
82973	0.125
83029	0.2
83049	0.0909
83050	0.0909
83074	0.182
83126	0.0909
83157	0.111
83191	0.0909
83293	0.0769
83294	0.0833
83296	0.0769
83440	0.143
83445	0.143
83681	0.0714
83740	0.0714
83792	0.0909
83862	0.0833
83936	0.0909
83938	0.0909
83942	0.0667
84059	0.0588
84081	0.0588
84083	0.0625
84124	0.0526
84257	0.0909
84292	0.143
84518	0.0588
85109	0.0714
85120	0.0714
85153	0.0769
85162	0.0667
85863	0.1
85961	0.111
85963	0.125
85976	0.125
86091	0.105
86109	0.0625
86110	0.0625
86112	0.0625
86120	0.0833
86284	0.0476
86312	0.0476
86434	0.0667
86436	0.0667
86585	0.0769
86586	0.0769
86698	0.0769
86722	0.188
86724	0.214
86727	0.2
86866	0.231
86868	0.2
86869	0.214
86872	0.2
86875	0.214
86877	0.231
86878	0.214
87026	0.111
87338	0.2
87974	0.333
87975	0.333
88000	0.0909
88001	0.0909
88122	0.154
88125	0.143
88127	0.133
88129	0.143
88150	0.0909
88151	0.0909
88152	0.0909
88153	0.111
88282	0.143
88287	0.167
88288	0.143
88290	0.143
88388	0.125
88538	0.0588
88713	0.143
88716	0.167
88717	0.167
88862	0.111
88864	0.1
88865	0.1
89101	0.125
89915	0.1
89916	0.111
89917	0.0909
89918	0.0909
89921	0.182
89925	0.2
90483	0.0769
90767	0.125
90880	0.0625
90956	0.267
90982	0.0625
90984	0.0625
91130	0.0769
91131	0.0769
91134	0.0833
91194	0.0909
91196	0.0909
91255	0.0625
91287	0.0667
91343	0.1
91344	0.1
91358	0.1
91404	0.182
91705	0.2
91834	0.0769
91872	0.0556
91945	0.0625
91976	0.0588
92125	0.2
92126	0.2
92127	0.2
92292	0.0909
92311	0.0769
92328	0.0667
92560	0.111
92655	0.1
92906	0.25
93136	0.0625
93232	0.0909
93270	0.125
93306	0.25
93313	0.111
93337	0.125
93347	0.0833
93378	0.0833
93508	0.2
93626	0.125
93631	0.125
94248	0.0909
94250	0.0833
94397	0.0526
94481	0.125
94944	0.0909
95054	0.4
95142	0.0909
96142	0.0909
96146	0.0833
96147	0.0833
96148	0.0833
96290	0.0667
96296	0.0667
96337	0.0714
96340	0.0909
96396	0.0455
96487	0.0769
96490	0.0714
96492	0.0714
96772	0.0667
97208	0.5
97338	0.125
97342	0.1
97468	0.0909
97469	0.0909
97470	0.0909
97519	0.0667
97531	0.0667
97539	0.0667
97616	0.0714
97619	0.0667
97624	0.0714
97626	0.0833
97627	0.0769
97726	0.0714
97755	0.0769
97793	0.0667
97841	0.0588
97850	0.0556
97857	0.0556
97859	0.0588
97863	0.0526
97913	0.0476
97918	0.0476
98011	0.0769
98924	0.0526
98941	0.0833
99089	0.0588
99092	0.0588
99139	0.111
99200	0.1
99237	0.1
99240	0.0909
99357	0.0909
99411	0.1
99451	0.167
99811	0.143
99812	0.143
99961	0.125
99962	0.111
99963	0.111
100566	0.0909
100768	0.143
100769	0.167
100770	0.167
100866	0.0625
100905	0.0526
100916	0.0625
100918	0.0526
100919	0.05
100946	0.0526
100947	0.0526
101047	0.0714
101095	0.111
101149	0.25
101151	0.25
101152	0.25
101154	0.25
101299	0.125
101300	0.125
101318	0.125
101506	0.143
102113	0.0526
102197	0.0476
102262	0.1
102263	0.0909
102264	0.0909
102398	0.0714
102460	0.0667
102490	0.0588
102492	0.0625
102493	0.0588
102494	0.0625
102496	0.0588
102499	0.0625
102503	0.0625
102505	0.0625
102666	0.1
103028	0.2
103029	0.2
103035	0.167
103183	0.1
103184	0.111
103525	0.0455
103526	0.0455
103676	0.0833
103678	0.1
104012	0.0588
104089	0.0769
104121	0.0588
104136	0.0556
104193	0.0667
104672	0.143
104704	0.125
104705	0.111
104821	0.143
104822	0.143
104852	0.2
105132	0.167
105133	0.167
105135	0.167
105285	0.125
105864	0.0909
106105	0.0909
106388	0.0833
106682	0.167
106872	0.111
107158	0.111
107214	0.167
107283	0.0909
107308	0.15
107479	0.0476
107543	0.0526
107607	0.222
107608	0.222
107752	0.286
107753	0.286
107760	0.286
107762	0.333
107982	0.0625
108050	0.0667
108257	0.111
108259	0.111
108282	0.125
108304	0.0909
108345	0.111
108592	0.25
108920	0.222
109596	0.125
109677	0.111
109765	0.0833
109836	0.0667
109890	0.133
109977	0.0714
109978	0.0714
109979	0.0714
109980	0.0714
109984	0.0714
110110	0.125
110111	0.143
110113	0.125
110115	0.125
110118	0.0909
110261	0.0769
110371	0.167
110457	0.143
110458	0.143
110607	0.0909
110703	0.1
110705	0.1
110712	0.111
110731	0.111
110741	0.111
111248	0.111
111531	0.231
111533	0.214
111534	0.214
111537	0.214
111679	0.158
111681	0.176
111684	0.188
111685	0.188
111699	0.0769
111700	0.0769
111702	0.0769
111849	0.0909
111850	0.0909
111851	0.1
111896	0.111
112081	0.1
112082	0.1
112083	0.1
112084	0.1
112086	0.111
112118	0.125
112147	0.1
112148	0.1
112228	0.125
112230	0.143
112232	0.143
112297	0.125
112298	0.111
112917	0.0833
112971	0.0909
113079	0.143
113135	0.143
113147	0.167
113437	0.0833
113439	0.0833
113444	0.0833
113446	0.0833
113448	0.0833
113542	0.1
113545	0.1
113556	0.111
113687	0.143
114050	0.167
114700	0.0588
114745	0.0769
114806	0.0625
114867	0.0714
115923	0.1
116262	0.0625
116374	0.0667
116400	0.143
116432	0.0667
116475	0.0667
116492	0.0833
116667	0.2
116698	0.125
116751	0.1
116759	0.1
116810	0.0769
116816	0.0714
116817	0.0714
116819	0.0769
116823	0.0714
116863	0.0909
116918	0.111
116965	0.167
117270	0.0769
117309	0.111
117397	0.167
117398	0.167
117401	0.167
117402	0.167
117489	0.0714
117547	0.05
117549	0.0476
117550	0.0476
118141	0.125
118142	0.125
118143	0.125
118145	0.125
118288	0.2
118290	0.2
118350	0.4
118398	0.333
118404	0.5
118429	0.333
118688	0.1
119174	0.0909
119792	0.0833
119963	0.111
119969	0.222
119975	0.0909
119977	0.1
119978	0.125
120944	0.111
121780	0.1
122206	0.143
122207	0.143
122209	0.143
122354	0.167
122356	0.167
122357	0.167
122424	0.2
122425	0.167
122427	0.167
122937	0.1
123009	0.111
123049	0.125
123071	0.125
123072	0.143
123073	0.143
123075	0.2
123218	0.143
123365	0.167
123643	0.0588
123800	0.0909
123918	0.167
123919	0.167
123988	0.0909
124377	0.111
124405	0.111
124441	0.125
124463	0.1
124465	0.2
124756	0.167
124805	0.167
125037	0.2
125077	0.2
125148	0.5
125187	0.143
125253	0.1
125346	0.143
125385	0.25
125423	0.2
125455	0.125
125629	0.0909
125644	0.125
125696	0.0833
125707	0.0769
125715	0.0909
126157	0.0909
126467	0.0909
126519	0.133
126520	0.0714
126523	0.0714
126615	0.0588
126618	0.0625
126651	0.1
126669	0.0625
126761	0.0556
127010	0.25
127514	0.111
127680	0.0556
127683	0.0588
127721	0.0714
127730	0.0769
127890	0.111
128153	0.0455
128359	0.167
128360	0.167
128363	0.167
128364	0.167
128367	0.167
128368	0.167
128369	0.167
128486	0.125
128507	0.111
128512	0.111
128515	0.125
128970	0.111
129022	0.0769
129024	0.154
129231	0.0833
129239	0.0833
129255	0.0909
129262	0.0833
129263	0.1
129413	0.05
129625	0.25
129626	0.25
129701	0.111
129741	0.0833
129775	0.0909
129776	0.0909
130318	0.0833
130373	0.0909
130388	0.0909
130392	0.1
130393	0.1
130533	0.111
130706	0.0833
130721	0.1
130779	0.0769
131378	0.0714
131380	0.0667
131382	0.0667
131528	0.0455
131530	0.0476
131646	0.111
131647	0.1
131811	0.0625
132169	0.111
132173	0.125
132318	0.0909
132319	0.0909
132543	0.111
132657	0.111
132755	0.111
132758	0.143
132765	0.143
132787	0.0909
132807	0.1
132913	0.167
132914	0.167
132917	0.167
132937	0.143
133012	0.111
133014	0.111
133016	0.111
133019	0.0909
133063	0.0769
133064	0.0769
133065	0.0769
133164	0.0769
133481	0.0667
133825	0.333
134028	0.0909
134289	0.111
134433	0.0625
134490	0.167
134541	0.111
134638	0.1
134754	0.125
134877	0.111
135078	0.0909
135079	0.0833
135154	0.0526
135319	0.0769
135343	0.0769
135427	0.167
135522	0.1
135577	0.286
135578	0.286
135580	0.286
135611	0.25
135817	0.118
135820	0.0588
135821	0.118
135961	0.333
135964	0.167
135968	0.143
135971	0.143
136037	0.111
136039	0.111
136042	0.111
136043	0.125
136138	0.25
136182	0.125
136186	0.125
136189	0.143
136190	0.125
136302	0.2
136321	0.111
136329	0.2
136350	0.111
136360	0.0769
136381	0.133
136543	0.125
136979	0.1
136983	0.1
137058	0.111
137060	0.111
137115	0.143
137117	0.143
137220	0.111
137276	0.167
137383	0.0769
137384	0.0909
137386	0.0769
137476	0.0769
137491	0.0667
137534	0.143
137535	0.143
137725	0.182
137980	0.111
138092	0.05
138119	0.0476
138172	0.0556
138191	0.0588
138203	0.0625
138211	0.0769
138673	0.1
138837	0.0667
139080	0.143
139136	0.0909
139149	0.111
139150	0.182
139349	0.0714
139373	0.0714
139990	0.5
140403	0.0909
140786	0.0769
140826	0.0714
140827	0.0714
140828	0.0714
140829	0.0714
140936	0.0833
140976	0.0833
140977	0.0769
141006	0.0909
141008	0.0769
141013	0.0769
141147	0.111
141268	0.0833
141286	0.0909
141499	0.1
141501	0.111
141649	0.125
141855	0.0714
142252	0.1
142253	0.1
142254	0.1
142255	0.1
142404	0.125
142482	0.0714
142496	0.0667
142575	0.0588
142591	0.0526
142792	0.333
142804	0.286
142812	0.143
142814	0.143
142815	0.167
142816	0.167
143450	0.167
143451	0.167
143452	0.167
143521	0.167
143542	0.1
143600	0.0833
144386	0.0667
144514	0.0769
144553	0.0714
144560	0.0769
144647	0.0909
144649	0.0909
144702	0.0667
144705	0.0667
144797	0.0769
144934	0.143
144935	0.143
144936	0.143
144938	0.143
144939	0.167
145015	0.111
145079	0.0625
145080	0.0625
145082	0.0667
145085	0.0667
145086	0.0667
145332	0.5
145669	0.0588
146169	0.167
146221	0.0909
146223	0.0909
146224	0.0909
146233	0.0909
146368	0.0833
146373	0.0833
146576	0.0909
146627	0.222
146638	0.1
146674	0.125
146685	0.0667
146710	0.05
146737	0.0556
146740	0.0556
146870	0.0909
146882	0.111
146884	0.111
146903	0.167
146953	0.0909
147535	0.125
147537	0.125
147538	0.125
147685	0.111
147771	0.0909
147809	0.0625
147971	0.1
148392	0.0667
148404	0.0667
148470	0.0952
149231	0.125
149252	0.143
149272	0.143
149948	0.0833
150086	0.125
150131	0.111
150201	0.0833
150251	0.1
150285	0.111
150305	0.125
150343	0.125
150358	0.143
150481	0.167
150533	0.143
150719	0.0667
150721	0.0769
151108	0.2
151109	0.214
151135	0.0667
151238	0.0588
151256	0.2
151257	0.2
151258	0.2
151265	0.0769
151381	0.167
151481	0.167
151526	0.1
151676	0.1
151884	0.167
152083	0.0714
152099	0.0667
152104	0.0667
152131	0.0588
152137	0.0588
152174	0.0588
152529	0.2
152530	0.2
152531	0.2
152532	0.2
152676	0.125
152679	0.125
152680	0.125
152683	0.167
152685	0.167
153237	0.1
153405	0.111
153421	0.0833
153490	0.0667
153774	0.0667
153928	0.2
154038	0.333
154186	0.111
154187	0.1
154192	0.111
154212	0.125
154347	0.2
154432	0.143
154490	0.111
154491	0.111
154495	0.111
154497	0.1
154498	0.1
154532	0.143
154556	0.125
154587	0.111
154703	0.1
154863	0.2
154986	0.125
155022	0.1
155076	0.125
155186	0.1
155312	0.333
155430	0.0769
155451	0.0667
155452	0.0714
155454	0.0625
155464	0.05
155551	0.0714
155600	0.0556
155602	0.0588
155614	0.0769
155825	0.0714
156012	0.0625
156043	0.0667
156061	0.0625
156064	0.0588
156066	0.0588
156068	0.0625
156070	0.0625
156073	0.0625
156263	0.167
156317	0.111
156627	0.5
156732	0.0909
157722	0.286
157725	0.286
157726	0.286
157728	0.286
157773	0.143
157776	0.143
157923	0.143
157924	0.143
157925	0.143
157927	0.143
157969	0.167
158032	0.167
158183	0.0909
158184	0.0909
158185	0.1
158333	0.1
158334	0.1
158335	0.1
158955	0.5
159401	0.4
159558	0.0952
159601	0.0556
159609	0.0526
159616	0.0556
159617	0.05
159759	0.0833
159979	0.0769
159981	0.0769
159984	0.0769
159987	0.0769
160070	0.111
160073	0.167
160126	0.143
160132	0.143
160136	0.167
160207	0.222
160306	0.143
160307	0.125
160310	0.125
160312	0.125
160314	0.125
160315	0.143
160374	0.0909
160453	0.111
160458	0.111
160493	0.1
160530	0.125
160546	0.1
160577	0.0833
160982	0.1
161092	0.0909
161164	0.0667
161251	0.0667
161304	0.111
161333	0.125
161334	0.143
161483	0.125
161484	0.125
161701	0.143
161741	0.2
162050	0.0769
162159	0.0667
162439	0.167
162440	0.167
162442	0.154
162592	0.182
162593	0.222
163405	0.125
163454	0.0909
163491	0.0714
163549	0.0588
163560	0.0714
163589	0.0714
163591	0.0667
163592	0.0667
163637	0.0455
163692	0.0455
163810	0.1
163821	0.0909
163835	0.0769
163836	0.0769
163837	0.0769
163899	0.1
163985	0.125
164603	0.0909
164657	0.143
164889	0.111
165348	0.111
165831	0.222
166200	0.1
166355	0.1
166420	0.25
166421	0.0833
166426	0.273
166455	0.143
166460	0.25
166548	0.0714
166667	0.0588
166697	0.0769
166725	0.0667
166851	0.0833
166889	0.125
166890	0.125
167041	0.0769
167042	0.0769
167147	0.286
167502	0.111
167530	0.143
167533	0.143
167679	0.1
167680	0.1
167681	0.111
167682	0.1
167810	0.0769
167811	0.0714
168198	0.0526
168241	0.0714
168509	0.0455
168510	0.05
168511	0.05
168659	0.125
168848	0.2
168849	0.167
168997	0.0909
169008	0.111
169014	0.111
169057	0.111
170234	0.0769
170288	0.0714
170812	0.0909
170847	0.1
170901	0.0833
170904	0.0909
171232	0.0714
171375	0.0769
171393	0.0625
171405	0.0625
171499	0.0833
171543	0.125
171858	0.0909
171912	0.125
172416	0.167
172482	0.167
172483	0.167
172633	0.125
172634	0.125
172663	0.1
172664	0.111
172665	0.1
172772	0.125
172813	0.2
172861	0.2
172997	0.0833
173006	0.0909
173007	0.0909
173400	0.154
173704	0.5
173803	0.5
173854	0.2
173901	0.2
173903	0.2
173905	0.2
173908	0.2
173971	0.143
174004	0.111
174005	0.111
174078	0.2
174102	0.0909
174168	0.0833
174169	0.0909
174170	0.0909
174174	0.0909
174249	0.0625
174317	0.0625
174319	0.0667
174322	0.0714
174397	0.0769
174398	0.111
174996	0.111
175025	0.111
175791	0.111
176823	0.0526
177083	0.167
177337	0.1
177342	0.1
177344	0.1
177419	0.0833
177740	0.0909
177748	0.0833
178072	0.0714
178267	0.0909
179325	0.0909
179397	0.0833
179430	0.0714
179470	0.0625
180144	0.143
180532	0.111
180566	0.0833
180567	0.0833
180568	0.0833
180680	0.0556
180717	0.0556
180746	0.0556
180748	0.0556
180749	0.0833
180750	0.0667
180877	0.0833
180895	0.1
180896	0.1
180902	0.143
180941	0.2
181187	0.2
181188	0.2
181189	0.2
181190	0.25
181237	0.0909
181302	0.0714
181336	0.0833
181338	0.0769
181340	0.0833
181480	0.167
181489	0.2
181660	0.2
181734	0.167
181782	0.1
181784	0.2
181792	0.0769
181820	0.118
182519	0.143
182520	0.167
182525	0.2
182526	0.2
182527	0.2
182528	0.167
182529	0.167
183333	0.167
183447	0.222
183448	0.222
183449	0.222
183514	0.0667
183556	0.167
183597	0.222
183599	0.222
183637	0.111
185443	0.125
185629	0.111
185632	0.1
185633	0.111
185637	0.1
186613	0.143
186740	0.167
187298	0.25
187362	0.167
