site_id	ZYMO_Standard
81347	0.0714
81471	0.0909
81594	0.0909
81596	0.0909
81667	0.1
81744	0.0909
81747	0.0909
81869	0.0588
81894	0.0667
82362	0.2
82387	0.167
82388	0.143
82390	0.167
82537	0.0667
82538	0.0667
82539	0.0667
82675	0.111
82827	0.1
82828	0.1
82829	0.0909
82965	0.0714
82972	0.0833
82975	0.0909
82978	0.0909
82979	0.125
83049	0.125
83118	0.111
83264	0.111
83558	0.167
83660	0.167
83714	0.2
83732	0.0909
83840	0.111
83856	0.25
83860	0.286
83862	0.286
83864	0.286
84218	0.0909
84219	0.0909
84271	0.125
84273	0.125
84275	0.125
84325	0.0833
84326	0.0833
84327	0.0833
84331	0.0714
84334	0.0714
84418	0.0714
84419	0.0714
84420	0.0714
84469	0.1
84472	0.0909
84475	0.111
84477	0.1
84484	0.111
84922	0.0588
85064	0.0588
85065	0.0625
85066	0.0625
85071	0.0667
85290	0.1
85555	0.0714
85556	0.0667
85699	0.1
86941	0.0667
86999	0.143
87161	0.0909
87491	0.0769
87492	0.1
87624	0.125
87625	0.133
87641	0.0667
87733	0.0714
87766	0.0588
87769	0.0588
87770	0.0667
87771	0.0714
87774	0.0714
87776	0.0769
87948	0.2
87952	0.222
87954	0.222
88097	0.118
88101	0.111
88102	0.111
88103	0.111
88105	0.111
88106	0.0588
88138	0.0667
88322	0.0526
88664	0.1
88814	0.0769
88816	0.0769
88983	0.0833
88984	0.0769
89068	0.0625
89360	0.111
89410	0.1
89510	0.0833
89560	0.182
89575	0.111
89989	0.0625
89990	0.0625
89991	0.0625
90139	0.125
90141	0.125
90384	0.1
90620	0.0909
90986	0.0588
91114	0.0714
91183	0.0526
92045	0.1
92138	0.0833
92195	0.0769
92227	0.0714
92282	0.0556
92375	0.0667
92376	0.0625
92378	0.0588
92384	0.0714
92613	0.2
92820	0.1
92823	0.125
92825	0.1
92857	0.25
92937	0.0556
93087	0.0714
93140	0.0909
93145	0.1
93203	0.111
94192	0.0556
94201	0.0526
94202	0.0526
94213	0.0625
94243	0.0526
94257	0.0588
94260	0.0588
94634	0.0769
94637	0.0714
94783	0.0556
94785	0.0556
94786	0.0625
94810	0.0526
94960	0.125
94962	0.125
95057	0.182
95111	0.2
95321	0.0769
95526	0.0833
95572	0.0714
95573	0.0625
95575	0.0625
95578	0.125
95580	0.0526
95719	0.1
95723	0.125
95724	0.125
95725	0.143
95728	0.125
95914	0.0833
95915	0.0833
96585	0.111
96587	0.1
96589	0.1
96590	0.111
96732	0.125
96734	0.125
96866	0.286
96867	0.25
96883	0.111
97017	0.182
97243	0.167
97246	0.167
97261	0.143
97353	0.143
97354	0.143
97355	0.143
97356	0.143
97501	0.1
97502	0.1
97503	0.1
97744	0.2
97849	0.1
97894	0.125
98083	0.2
98094	0.2
98134	0.143
98178	0.1
98186	0.1
98207	0.0769
98210	0.0714
98358	0.0833
98359	0.0833
98360	0.0833
98613	0.0909
98698	0.0526
99170	0.143
99465	0.111
99660	0.2
99713	0.111
99719	0.1
99721	0.1
99862	0.25
99865	0.25
99868	0.333
99869	0.333
99954	0.125
99955	0.125
99956	0.125
99962	0.125
99963	0.125
99965	0.125
100105	0.143
100109	0.143
100111	0.143
100432	0.0625
100433	0.0625
100484	0.286
100627	0.2
100775	0.0769
100871	0.125
101147	0.1
101295	0.0556
101312	0.0526
101460	0.125
101687	0.0714
102025	0.125
102383	0.0769
102391	0.0667
102393	0.0714
102394	0.0667
102395	0.0667
102397	0.0667
102398	0.0667
102542	0.0714
102545	0.0714
102547	0.0714
102597	0.0909
102598	0.1
102599	0.1
102600	0.0909
102606	0.0909
102747	0.25
102749	0.25
103056	0.0769
103132	0.0667
103133	0.0667
103135	0.0625
103282	0.125
103284	0.111
103311	0.143
103313	0.167
103463	0.0556
103724	0.125
103908	0.188
103909	0.167
104332	0.125
105160	0.143
105281	0.0667
105409	0.0769
105411	0.0769
105412	0.0833
105461	0.222
105568	0.1
105832	0.111
105833	0.111
105836	0.125
105863	0.133
105947	0.0588
105950	0.111
105975	0.0667
105977	0.0625
105979	0.0625
105981	0.0625
105982	0.0556
106085	0.0625
106529	0.0769
106532	0.0769
106644	0.0526
106906	0.0769
106991	0.0769
107025	0.111
107030	0.0909
107031	0.0909
107032	0.0909
107151	0.125
107157	0.125
107297	0.167
107298	0.167
107301	0.167
107302	0.143
107303	0.143
107530	0.0833
107531	0.182
107948	0.0588
108198	0.0556
108388	0.0833
108392	0.0714
108491	0.0769
108500	0.0769
108541	0.111
108542	0.1
108553	0.143
108601	0.111
108602	0.111
108606	0.111
108629	0.0909
108749	0.0833
108753	0.0769
108850	0.0714
108880	0.0588
108891	0.143
108901	0.0769
109021	0.143
109168	0.2
109269	0.125
109890	0.0714
109911	0.0909
109997	0.111
110430	0.0625
110477	0.0833
110478	0.0769
110480	0.0769
110481	0.0833
110482	0.0833
110606	0.167
110630	0.167
110682	0.0833
110980	0.167
111140	0.125
111706	0.1
111858	0.0769
111860	0.0833
111922	0.0714
112006	0.0909
112017	0.1
112518	0.0667
112519	0.0667
112761	0.0667
112762	0.0714
112771	0.0667
112867	0.0667
112913	0.0714
113016	0.143
113066	0.2
113067	0.2
113308	0.2
113311	0.167
113371	0.25
113402	0.25
113663	0.0526
113800	0.0625
113801	0.0625
113807	0.0625
113922	0.0588
113951	0.0625
114024	0.1
114025	0.1
114027	0.111
114174	0.0833
114176	0.1
114177	0.0833
114433	0.1
114485	0.0769
114588	0.0714
114635	0.1
114697	0.25
114733	0.1
114770	0.0833
114797	0.0909
114805	0.0909
114808	0.111
114879	0.143
114881	0.143
114882	0.143
114883	0.143
114956	0.111
114958	0.111
114983	0.1
115065	0.0714
115445	0.0769
116357	0.125
116462	0.1
116502	0.0588
116608	0.0556
116609	0.0556
116610	0.0526
116761	0.2
117016	0.182
117104	0.0714
117105	0.0714
117107	0.0833
117684	0.0625
117685	0.0714
117832	0.0769
117834	0.0909
117949	0.143
117950	0.143
118018	0.0833
119643	0.182
119994	0.167
120135	0.125
120140	0.125
120144	0.125
120286	0.0625
120895	0.0769
120896	0.0714
120898	0.0667
120899	0.0714
120900	0.0667
120912	0.0714
120931	0.0588
121032	0.0588
121045	0.0588
121047	0.0667
121048	0.0667
121294	0.0667
121784	0.0588
121785	0.0625
121788	0.0667
121897	0.118
121899	0.118
121931	0.0556
121934	0.0556
121936	0.0526
121937	0.0588
121938	0.0526
122044	0.167
122045	0.182
122046	0.182
122047	0.182
122076	0.143
122240	0.167
122242	0.167
122583	0.167
122673	0.0909
122702	0.1
122822	0.143
122824	0.143
122847	0.143
123107	0.0714
123130	0.0769
123132	0.0769
123133	0.0769
123279	0.143
123282	0.143
123725	0.0769
123727	0.0714
123728	0.0769
123809	0.0625
123871	0.0667
124064	0.0769
124206	0.0769
124208	0.0769
124212	0.0769
124213	0.0833
124214	0.0769
124218	0.0769
124220	0.0769
124318	0.1
124432	0.167
124456	0.2
125119	0.167
125345	0.111
125399	0.0909
125727	0.1
125854	0.111
125988	0.0769
126116	0.0714
126183	0.154
126266	0.0714
126269	0.0667
126432	0.1
126433	0.0909
126434	0.1
126582	0.0833
126755	0.0625
126756	0.0625
126901	0.0556
126903	0.0556
126904	0.0588
127077	0.0909
127078	0.0909
127081	0.0909
127085	0.0909
127086	0.0909
127227	0.0769
127229	0.0769
127231	0.0769
127233	0.0769
127457	0.111
127571	0.111
128029	0.111
128030	0.111
128032	0.111
128033	0.111
128034	0.111
128035	0.111
128123	0.143
128154	0.143
128176	0.25
128177	0.2
128179	0.2
128336	0.0833
128342	0.0769
128343	0.0769
128345	0.0714
128446	0.0714
128492	0.0909
128493	0.0909
128494	0.1
129295	0.0526
129312	0.0556
129430	0.0769
129580	0.0769
129622	0.0769
129983	0.111
130006	0.1
130018	0.0714
130233	0.2
130249	0.125
130250	0.125
130252	0.143
130400	0.1
130403	0.1
130539	0.111
130727	0.167
131206	0.1
131337	0.143
131486	0.143
131487	0.143
131489	0.125
131782	0.143
131783	0.143
131884	0.111
132117	0.2
132119	0.2
132231	0.143
132267	0.143
132601	0.0667
132806	0.0833
132922	0.0769
133062	0.167
133064	0.167
133079	0.333
133081	0.333
133229	0.375
133230	0.375
133317	0.1
133319	0.111
133321	0.111
133467	0.2
133649	0.1
133813	0.143
133929	0.0909
133932	0.1
134038	0.1
134082	0.111
134227	0.0625
134377	0.0556
134702	0.111
135079	0.143
135081	0.143
135084	0.143
135230	0.1
135232	0.1
135235	0.1
135348	0.111
135551	0.111
135995	0.1
136027	0.0909
136078	0.0556
136300	0.0625
136336	0.111
136662	0.25
136769	0.111
136925	0.286
136926	0.286
137073	0.0909
137076	0.25
137077	0.25
137170	0.125
137173	0.1
137175	0.1
137176	0.1
137305	0.0588
137306	0.0588
137308	0.0625
137311	0.0667
137324	0.0909
137328	0.1
137329	0.1
137330	0.1
137332	0.1
137806	0.167
138104	0.0667
138107	0.0667
138110	0.0667
138254	0.0833
138305	0.167
138437	0.111
138563	0.167
139078	0.143
139222	0.0833
139519	0.143
139603	0.2
139615	0.167
139623	0.167
139640	0.2
139668	0.167
139669	0.167
139671	0.167
141354	0.0526
141393	0.0625
141447	0.111
141499	0.25
141502	0.167
141503	0.25
141578	0.1
141595	0.1
141776	0.0714
141777	0.0769
141778	0.0833
141968	0.0526
142100	0.0769
142178	0.0714
142191	0.0667
142244	0.118
142338	0.0714
142543	0.167
142634	0.167
142794	0.111
142883	0.2
142889	0.143
143115	0.286
143256	0.133
143259	0.133
143261	0.143
143262	0.143
143263	0.133
143367	0.0714
143758	0.111
144103	0.1
144168	0.105
144169	0.105
144170	0.105
144317	0.133
144469	0.0833
144532	0.0625
144607	0.0526
144836	0.0769
144880	0.0625
145076	0.1
145560	0.0909
145655	0.0714
145681	0.0714
145805	0.0833
146123	0.111
146158	0.125
146333	0.143
146335	0.143
146336	0.167
146337	0.143
146485	0.1
147090	0.125
147239	0.111
147240	0.111
147740	0.0909
147741	0.0833
147742	0.0909
147821	0.125
147887	0.143
147890	0.167
147892	0.2
148034	0.0769
148036	0.0833
148038	0.0714
148039	0.0714
148040	0.0714
148041	0.0714
148098	0.0909
148362	0.0667
148365	0.0769
148368	0.0769
148404	0.0714
148435	0.0833
148449	0.1
148501	0.286
148503	0.286
148528	0.25
148532	0.333
148786	0.0909
148852	0.1
148990	0.182
149299	0.125
149347	0.125
149484	0.0556
149803	0.0556
149821	0.0625
149876	0.0625
150155	0.0833
150614	0.143
151151	0.125
151301	0.0625
151368	0.0625
151370	0.0625
151673	0.111
151674	0.111
151675	0.111
151822	0.1
151823	0.0909
151824	0.0909
151930	0.2
151932	0.2
152079	0.2
152080	0.2
152081	0.2
152204	0.0714
152302	0.0833
152304	0.0769
152562	0.111
152612	0.0667
152614	0.133
152615	0.143
152763	0.1
152765	0.125
152767	0.125
153084	0.111
153085	0.0909
153087	0.0909
153124	0.0714
153170	0.0769
153172	0.0833
153182	0.0909
153235	0.1
153316	0.5
153791	0.231
153792	0.231
153793	0.231
153797	0.231
154012	0.0556
154071	0.0625
154072	0.0714
154073	0.0714
154121	0.0625
154162	0.0526
154174	0.0556
154175	0.0556
154177	0.0625
154180	0.0625
154181	0.0625
154222	0.0625
154224	0.0667
154284	0.0588
154323	0.0833
154324	0.0833
154325	0.0833
154326	0.0909
154476	0.167
154477	0.125
154826	0.143
154908	0.111
155036	0.1
155041	0.1
155051	0.125
155126	0.125
155404	0.0833
155422	0.111
155772	0.25
155773	0.25
155779	0.333
155923	0.143
155924	0.143
156011	0.125
156158	0.111
156218	0.0833
157061	0.0769
157075	0.1
157529	0.0833
157569	0.133
157812	0.0833
158135	0.0714
158231	0.0667
158478	0.111
158484	0.167
158666	0.0833
158677	0.0769
158694	0.0909
158854	0.125
159041	0.1
159042	0.0909
159059	0.0769
159246	0.0833
159487	0.0625
159488	0.0833
159489	0.0833
159579	0.1
159580	0.1
159581	0.1
159636	0.1
159637	0.111
159638	0.1
159727	0.0625
159923	0.0909
160204	0.0625
160466	0.0769
160592	0.133
160644	0.0714
160653	0.0556
160654	0.0588
160656	0.0556
160658	0.0526
160803	0.0667
160806	0.0667
160808	0.0714
160844	0.0667
160916	0.0588
160928	0.0556
161035	0.0769
161048	0.0909
161649	0.111
161650	0.111
161651	0.125
161717	0.0909
161718	0.182
161720	0.111
161721	0.182
161778	0.0667
161798	0.0769
161799	0.0714
161800	0.0667
161802	0.0714
161869	0.182
161870	0.2
162047	0.125
162063	0.4
162210	0.1
162213	0.333
162214	0.333
162425	0.167
162922	0.143
162927	0.167
162931	0.333
162932	0.333
162933	0.222
162934	0.222
162984	0.143
163053	0.0833
163074	0.0769
163075	0.0769
163079	0.167
163081	0.2
163199	0.1
163201	0.0909
163202	0.0909
163345	0.0714
163346	0.0714
163351	0.0769
163376	0.1
163377	0.1
163379	0.1
163524	0.167
163526	0.167
163527	0.167
163750	0.167
164277	0.0526
164322	0.0833
164747	0.167
164769	0.167
164773	0.167
164921	0.167
164922	0.167
164925	0.167
165135	0.111
165374	0.0769
165376	0.0667
165377	0.0667
165403	0.0556
165523	0.0909
165526	0.1
165700	0.1
165703	0.0909
165704	0.0909
165844	0.2
165845	0.2
165936	0.1
166031	0.1
166941	0.167
166942	0.167
166943	0.143
166944	0.143
167089	0.143
167090	0.143
167092	0.143
167237	0.143
167373	0.143
167621	0.125
167867	0.0769
167931	0.0714
167933	0.0714
168036	0.0833
168037	0.0833
168038	0.0833
168040	0.0833
168041	0.0909
168043	0.0909
168081	0.0714
168082	0.0667
168083	0.0667
168120	0.2
168183	0.0625
168184	0.0667
168189	0.0625
168190	0.0625
168266	0.375
168267	0.375
168268	0.333
168271	0.333
168301	0.25
168737	0.143
168748	0.125
169066	0.0769
169067	0.0769
169138	0.111
169291	0.154
169413	0.25
169690	0.111
169760	0.143
169919	0.0769
170178	0.0667
170328	0.0909
170455	0.0714
170466	0.0769
170600	0.125
170761	0.0667
170896	0.1
170899	0.0833
170902	0.0833
170937	0.1
171049	0.2
171051	0.167
171177	0.125
171521	0.0909
171609	0.143
171646	0.143
171649	0.1
171798	0.111
171799	0.1
171800	0.0833
172593	0.0667
172603	0.0667
172632	0.0625
172651	0.0667
172879	0.0833
173115	0.111
173404	0.0714
173515	0.125
173574	0.1
173664	0.167
173850	0.0714
173857	0.0769
173859	0.0769
173862	0.0769
173874	0.0625
174006	0.0625
174013	0.0667
174130	0.1
174398	0.0667
174433	0.0833
174436	0.0833
174438	0.0833
174521	0.0909
174523	0.0909
174524	0.0909
174525	0.1
174587	0.0833
174673	0.0909
174804	0.1
174935	0.25
175034	0.286
175177	0.211
175186	0.25
175279	0.286
175312	0.167
175313	0.167
175314	0.167
175321	0.125
175325	0.143
175430	0.0833
175462	0.0667
175463	0.0667
175464	0.0667
175528	0.0625
175629	0.143
175630	0.143
175635	0.143
175773	0.125
175780	0.143
175796	0.167
175801	0.143
176159	0.167
176233	0.167
176448	0.0769
176502	0.0625
176650	0.0588
176652	0.0588
176691	0.0714
176711	0.111
176789	0.1
177084	0.167
177192	0.0714
177298	0.0909
177342	0.0833
177347	0.0909
177491	0.0556
177492	0.0556
177841	0.143
177869	0.0909
177875	0.0909
177876	0.0909
177877	0.0909
177879	0.1
177899	0.0714
177901	0.0714
177926	0.0714
177927	0.0714
177958	0.0833
178026	0.125
178030	0.125
178243	0.111
178245	0.111
178298	0.0833
178388	0.0909
178389	0.0833
178399	0.1
178406	0.1
178407	0.111
178408	0.125
178561	0.25
178705	0.167
179059	0.167
179073	0.2
179215	0.1
179298	0.111
179299	0.125
179365	0.1
179535	0.167
179659	0.167
179755	0.1
179757	0.1
179788	0.0714
179822	0.0714
179826	0.0667
179829	0.125
179850	0.118
179902	0.0667
179904	0.0667
179905	0.0667
179906	0.0588
179973	0.125
179974	0.125
179976	0.125
180236	0.333
180322	0.143
180323	0.143
180435	0.167
180447	0.143
180472	0.143
180473	0.143
180501	0.111
181103	0.333
181414	0.222
181554	0.0625
181666	0.1
181823	0.1
181899	0.111
182222	0.2
182224	0.273
182358	0.0769
182360	0.0833
182371	0.214
182374	0.231
182506	0.0667
182507	0.0667
183010	0.0909
183029	0.0714
183034	0.0769
183172	0.0833
183298	0.167
183319	0.2
183321	0.143
183322	0.143
183422	0.25
183624	0.167
183629	0.167
183713	0.143
184120	0.0556
184555	0.25
184556	0.25
