site_id	JMother
24690	0.222
24726	0.375
24739	0.375
24898	0.25
24899	0.286
24924	0.0833
24942	0.444
24955	0.143
24960	0.2
24993	0.222
25048	0.182
25049	0.2
25054	0.375
25062	0.143
25080	0.429
25085	0.286
25103	0.0769
25137	0.5
25191	0.308
25217	0.0833
25220	0.0833
25227	0.214
25239	0.231
25280	0.0909
25308	0.111
25312	0.125
25341	0.444
25347	0.4
25362	0.4
25364	0.111
25366	0.125
25395	0.167
25398	0.2
25404	0.4
25578	0.222
25620	0.4
25649	0.25
25652	0.2
25719	0.143
25786	0.143
25799	0.143
25801	0.143
25883	0.143
25974	0.222
26190	0.4
26208	0.167
26289	0.333
26412	0.375
26565	0.333
26574	0.1
26614	0.0909
26772	0.286
26907	0.333
26989	0.143
27037	0.1
27038	0.1
27039	0.1
27042	0.5
27086	0.0909
27105	0.5
27183	0.308
27188	0.0769
27261	0.429
27270	0.0667
27348	0.125
27366	0.25
27398	0.111
27417	0.333
27489	0.1
27493	0.0909
27520	0.111
27639	0.25
27708	0.333
27774	0.111
27777	0.111
27780	0.222
27940	0.143
27942	0.333
27948	0.25
27973	0.333
27978	0.5
27993	0.4
27999	0.4
28152	0.375
28162	0.429
28173	0.125
28174	0.125
28191	0.125
28248	0.222
28251	0.143
28269	0.1
28282	0.154
28309	0.364
28322	0.1
28329	0.385
28423	0.111
28424	0.111
28443	0.333
28587	0.5
28591	0.0909
28637	0.0667
28729	0.267
28737	0.143
28784	0.0909
28785	0.125
28786	0.125
28854	0.167
28862	0.167
28880	0.2
28902	0.143
28924	0.143
28939	0.167
28961	0.2
28976	0.25
29015	0.286
29054	0.167
29057	0.429
29132	0.444
29204	0.182
29213	0.167
29236	0.3
29252	0.3
29345	0.3
29354	0.1
29384	0.5
29450	0.308
29465	0.2
29712	0.125
29807	0.111
29810	0.1
30035	0.429
30038	0.154
30068	0.333
30091	0.111
30231	0.111
30232	0.111
30234	0.125
30235	0.111
30236	0.111
30238	0.111
30239	0.111
30383	0.1
30384	0.0909
30392	0.222
30397	0.125
30431	0.111
30447	0.125
30508	0.0909
30535	0.0909
30536	0.0909
30537	0.0909
30538	0.1
30685	0.0714
30687	0.0769
30722	0.167
30779	0.308
30800	0.273
30890	0.231
30898	0.5
31091	0.154
31094	0.167
31107	0.0909
31108	0.0833
31124	0.1
31155	0.0909
31415	0.286
31439	0.25
31596	0.333
31599	0.5
31760	0.5
31762	0.5
31775	0.5
31936	0.2
31964	0.25
32066	0.5
32075	0.4
32078	0.4
32081	0.4
32195	0.167
32246	0.154
32384	0.444
32564	0.143
32565	0.143
32579	0.125
32600	0.125
32652	0.4
32696	0.111
32708	0.111
32714	0.111
32715	0.125
32730	0.375
32765	0.25
32780	0.25
32901	0.167
32902	0.167
32905	0.167
32906	0.167
32948	0.111
33051	0.143
33052	0.125
33054	0.125
33374	0.182
34520	0.143
34537	0.125
34828	0.2
34859	0.333
34874	0.5
34962	0.333
35103	0.5
35142	0.25
35145	0.125
35154	0.364
35294	0.0833
35295	0.0909
35296	0.0909
35406	0.2
35475	0.2
35526	0.25
35764	0.333
35892	0.333
35925	0.333
35946	0.5
35955	0.5
35976	0.25
35994	0.333
36003	0.333
36054	0.5
36143	0.429
36185	0.333
36275	0.333
36276	0.222
36315	0.333
36318	0.333
36348	0.167
36350	0.167
36356	0.286
36534	0.143
37091	0.4
37106	0.333
37133	0.385
37180	0.4
37186	0.4
37249	0.5
37346	0.2
37452	0.167
37555	0.444
37676	0.5
37681	0.5
37701	0.25
37771	0.2
37810	0.25
37881	0.0909
37882	0.111
37930	0.4
37968	0.0833
38020	0.429
38031	0.111
38032	0.111
38164	0.5
38242	0.5
38317	0.5
38404	0.333
38422	0.5
38630	0.333
38632	0.333
38689	0.167
38809	0.1
38913	0.143
38928	0.167
39038	0.429
39050	0.125
39059	0.167
39061	0.2
39065	0.25
39134	0.167
39141	0.2
39142	0.167
39143	0.2
39194	0.25
39218	0.167
39280	0.125
39284	0.125
39286	0.143
39289	0.125
39291	0.125
39371	0.4
39374	0.308
39433	0.267
39562	0.2
39582	0.167
39591	0.167
39599	0.167
39600	0.167
39601	0.167
40258	0.25
40645	0.5
40663	0.5
40668	0.5
40671	0.5
40677	0.5
40680	0.333
40683	0.333
40728	0.333
40734	0.25
40773	0.333
40800	0.333
40838	0.333
40908	0.4
40983	0.333
41974	0.25
42148	0.0833
42206	0.333
42271	0.333
42386	0.333
42389	0.333
42426	0.111
42569	0.143
42574	0.143
42576	0.125
42577	0.143
42665	0.333
42715	0.429
43159	0.5
43186	0.25
43197	0.25
43217	0.2
43240	0.2
43366	0.5
43481	0.5
43723	0.111
43967	0.333
44131	0.2
44137	0.2
44167	0.2
44488	0.429
44489	0.429
44510	0.125
44514	0.125
44604	0.125
44625	0.4
44628	0.4
44630	0.4
44722	0.1
44782	0.429
44803	0.375
44857	0.333
44869	0.5
44961	0.5
44971	0.4
45015	0.1
45016	0.1
45017	0.1
45030	0.0769
45035	0.0769
45110	0.0714
45164	0.0714
45166	0.0714
45167	0.0714
45184	0.214
45373	0.4
45401	0.333
45403	0.333
45404	0.333
45516	0.333
45591	0.167
45604	0.167
45610	0.455
45659	0.0833
45667	0.1
45729	0.0909
45732	0.111
45790	0.375
45876	0.111
45877	0.111
45880	0.125
45881	0.111
45882	0.111
46035	0.0769
46036	0.0769
46074	0.0833
46185	0.0667
46186	0.0667
46236	0.25
46279	0.125
46394	0.167
46416	0.167
46426	0.2
46427	0.2
46428	0.2
46430	0.2
46815	0.167
46831	0.2
46981	0.25
47092	0.25
47109	0.25
47846	0.333
47858	0.333
48215	0.5
48269	0.444
48329	0.0769
48392	0.25
48394	0.273
48404	0.231
48411	0.0909
48420	0.1
48421	0.1
48911	0.143
49049	0.444
49058	0.4
49061	0.111
49062	0.111
49063	0.143
49064	0.5
49069	0.4
49085	0.4
49157	0.267
49447	0.111
49723	0.25
49734	0.167
49735	0.167
49737	0.167
49741	0.2
49744	0.2
49746	0.167
49747	0.167
49810	0.5
49839	0.444
49842	0.444
49912	0.1
49913	0.0909
50038	0.5
50058	0.222
50090	0.4
50107	0.143
50173	0.143
50188	0.167
50200	0.125
50215	0.167
50219	0.125
50519	0.0714
50529	0.0769
50540	0.0769
50563	0.0714
50627	0.0714
50818	0.0833
50951	0.167
50969	0.2
51015	0.2
51025	0.333
51047	0.5
51085	0.333
51118	0.333
51128	0.333
56337	0.5
56338	0.333
56340	0.333
56344	0.333
56346	0.333
56490	0.333
56492	0.333
56494	0.333
57600	0.333
57651	0.25
58071	0.5
58137	0.444
58170	0.5
58210	0.125
58211	0.125
58213	0.125
58239	0.25
58242	0.5
58266	0.167
58272	0.167
58278	0.167
58281	0.167
58284	0.167
58296	0.375
58362	0.167
58364	0.167
58409	0.333
58494	0.375
58506	0.375
58602	0.333
58629	0.429
58662	0.429
58820	0.25
58834	0.333
58849	0.2
58878	0.111
59017	0.444
59165	0.273
59216	0.143
59292	0.125
59344	0.375
59360	0.143
59471	0.429
59481	0.375
59712	0.364
59723	0.167
59732	0.333
59779	0.1
59780	0.1
59781	0.0909
59782	0.1
59929	0.143
59931	0.143
60010	0.167
60014	0.167
60017	0.143
60018	0.143
60032	0.333
60377	0.143
60424	0.385
60572	0.286
60731	0.0769
60732	0.0769
60733	0.0769
60735	0.154
60767	0.5
60770	0.5
60878	0.273
60881	0.1
60943	0.308
61047	0.0714
61669	0.125
61729	0.222
61802	0.333
62021	0.0667
62200	0.286
62210	0.462
62222	0.25
62279	0.273
62332	0.0909
62417	0.375
62447	0.444
62462	0.167
62468	0.125
62476	0.125
62480	0.125
62504	0.1
62516	0.111
62524	0.0909
62525	0.0909
62548	0.182
62549	0.385
62674	0.167
62675	0.125
62711	0.5
62809	0.2
62814	0.1
62843	0.333
62909	0.167
63077	0.0909
63212	0.429
63289	0.167
63349	0.2
63478	0.125
63530	0.111
63532	0.125
63573	0.125
63613	0.143
63658	0.111
63673	0.125
63677	0.125
63678	0.125
63778	0.455
63974	0.143
64091	0.143
64118	0.429
64130	0.25
64143	0.222
64229	0.0833
64338	0.0833
64475	0.111
64519	0.125
64521	0.143
64581	0.375
64865	0.111
64881	0.4
64944	0.154
64954	0.167
64962	0.167
64968	0.0833
64971	0.25
64974	0.0833
64977	0.231
64987	0.0769
64995	0.0667
65013	0.0714
65022	0.0714
65059	0.0909
65180	0.1
65193	0.1
65253	0.429
65262	0.375
65265	0.444
65268	0.444
65331	0.5
65391	0.143
65421	0.2
65422	0.2
65492	0.5
65495	0.5
65700	0.0909
65742	0.286
65863	0.154
65866	0.385
65869	0.182
65962	0.462
65971	0.0667
65972	0.0667
65973	0.0667
66051	0.0714
66149	0.2
66242	0.222
66249	0.444
66306	0.1
66316	0.4
66385	0.167
66455	0.0833
66457	0.0833
66643	0.125
66646	0.2
66706	0.125
66712	0.25
66818	0.143
66946	0.333
66952	0.143
67006	0.182
67055	0.0909
67128	0.308
67138	0.143
67154	0.0667
67165	0.429
67167	0.0714
67244	0.1
67340	0.333
67349	0.25
67457	0.111
67473	0.444
67528	0.143
67531	0.222
67569	0.2
67605	0.417
67676	0.455
67685	0.4
67738	0.286
67747	0.429
67753	0.286
67764	0.143
67771	0.429
67774	0.429
67784	0.125
67785	0.125
67786	0.125
67878	0.308
67879	0.25
67903	0.0909
67912	0.25
67931	0.0909
67932	0.0833
67933	0.0833
67936	0.0769
67966	0.286
67987	0.333
67988	0.25
67996	0.444
68005	0.5
68008	0.1
68050	0.125
68059	0.125
68085	0.143
68098	0.143
68109	0.222
68110	0.111
68180	0.125
68383	0.0909
68403	0.167
68517	0.125
68592	0.143
68718	0.25
68735	0.25
68981	0.0714
68982	0.0714
68984	0.0833
68988	0.455
69119	0.333
69125	0.333
69131	0.385
69146	0.455
69155	0.364
69171	0.111
69173	0.111
69174	0.111
69298	0.1
69421	0.1
69433	0.1
69611	0.143
69612	0.143
69620	0.3
69654	0.0909
69677	0.364
69690	0.364
69729	0.0833
69743	0.143
69744	0.154
69745	0.0833
69760	0.0909
69761	0.0909
69776	0.222
69863	0.286
69891	0.222
69901	0.222
69902	0.222
69966	0.2
69975	0.2
70007	0.364
70040	0.4
70094	0.125
70105	0.286
70177	0.444
70210	0.286
70302	0.0833
70363	0.111
70399	0.333
70521	0.2
70548	0.143
70694	0.333
70701	0.143
70847	0.0714
70848	0.0769
70849	0.0769
70926	0.143
70974	0.111
71111	0.0714
71143	0.5
71144	0.444
71150	0.444
71312	0.5
71315	0.4
71345	0.4
71362	0.4
71371	0.5
71388	0.5
71449	0.5
71455	0.5
71731	0.286
71736	0.286
71757	0.286
71821	0.333
71832	0.5
71846	0.333
71850	0.222
71878	0.375
71887	0.1
72003	0.5
72021	0.0833
72028	0.1
72036	0.143
72039	0.143
72050	0.125
72060	0.429
72321	0.5
72327	0.4
72336	0.25
72354	0.4
72366	0.2
72396	0.143
72478	0.4
72497	0.167
72507	0.25
72522	0.2
72526	0.2
72537	0.25
72540	0.25
72552	0.182
72694	0.5
72921	0.333
72922	0.333
72994	0.143
72995	0.167
73001	0.143
73004	0.111
73044	0.455
73075	0.4
73097	0.364
73101	0.4
73113	0.3
73144	0.0769
73145	0.0769
73146	0.462
73148	0.0769
73152	0.0909
73154	0.0833
73346	0.2
73355	0.2
73455	0.5
73517	0.5
73518	0.5
73525	0.2
73530	0.2
73658	0.111
73725	0.143
73729	0.143
73832	0.25
73961	0.222
73964	0.5
73967	0.286
73996	0.286
73997	0.286
74021	0.333
74033	0.333
74057	0.25
74060	0.4
74069	0.2
74072	0.333
74105	0.167
74135	0.167
74137	0.5
74144	0.333
74172	0.167
74203	0.429
74207	0.286
74217	0.5
74230	0.25
74249	0.333
74252	0.333
74261	0.444
74270	0.375
74294	0.125
74312	0.286
74315	0.429
74318	0.286
74327	0.143
74341	0.375
74348	0.3
74376	0.1
74402	0.143
74442	0.111
74553	0.375
74561	0.286
74627	0.333
74765	0.333
74813	0.167
74814	0.167
74815	0.2
74825	0.333
74849	0.2
74961	0.25
74963	0.25
74975	0.5
75024	0.333
75407	0.333
75466	0.1
75468	0.1
75471	0.1
75617	0.0909
75625	0.0833
75643	0.0909
75664	0.143
75815	0.2
75826	0.25
75830	0.25
75861	0.333
75967	0.333
76089	0.125
76101	0.111
76102	0.111
76204	0.167
76278	0.5
76688	0.375
76698	0.143
76703	0.143
76722	0.111
76925	0.4
76928	0.4
76936	0.333
76937	0.5
76946	0.333
76967	0.333
77012	0.25
77042	0.167
77066	0.143
77105	0.25
77213	0.125
77369	0.364
77495	0.429
77500	0.125
77501	0.25
77615	0.167
77834	0.333
77920	0.143
77921	0.143
77939	0.143
78146	0.0769
78251	0.5
78317	0.2
78386	0.333
78734	0.111
79068	0.25
79149	0.333
79153	0.333
79164	0.333
79169	0.5
79171	0.333
79185	0.5
79191	0.5
79243	0.2
79322	0.125
79347	0.333
79365	0.333
79383	0.143
79401	0.125
79404	0.125
79416	0.143
79467	0.222
79470	0.222
79473	0.222
79474	0.333
79497	0.375
79509	0.273
79581	0.429
79584	0.429
79644	0.4
79683	0.5
79719	0.429
79732	0.5
79746	0.5
79794	0.143
79833	0.5
79837	0.5
79838	0.5
79856	0.5
79865	0.2
79959	0.167
80036	0.4
80079	0.4
80146	0.2
80208	0.143
80209	0.143
80211	0.143
80227	0.143
80343	0.429
80470	0.167
80491	0.25
80579	0.4
80612	0.4
80894	0.5
81110	0.125
81180	0.286
81215	0.25
81216	0.25
81471	0.2
81474	0.2
81505	0.25
81516	0.1
81543	0.125
81546	0.111
81549	0.125
81561	0.111
81585	0.1
81587	0.1
81654	0.143
81655	0.133
81660	0.308
81664	0.0769
81702	0.0714
81705	0.143
81710	0.0769
81721	0.0714
81735	0.0909
81737	0.0909
81750	0.167
81754	0.25
81766	0.5
81875	0.5
81877	0.5
82175	0.429
82221	0.429
82243	0.25
82276	0.25
82524	0.333
82539	0.5
82549	0.5
82574	0.333
82595	0.25
82725	0.333
82728	0.333
82773	0.5
82785	0.5
82788	0.5
82896	0.2
82898	0.143
82899	0.143
82911	0.333
82935	0.375
82938	0.333
82944	0.429
82970	0.222
82999	0.455
83008	0.364
83016	0.0909
83017	0.0909
83018	0.0833
83048	0.1
83161	0.0769
83162	0.0769
83163	0.333
83166	0.0833
83167	0.167
83204	0.2
83208	0.2
83226	0.444
83236	0.2
83255	0.222
83277	0.4
83440	0.25
83449	0.444
83468	0.222
83505	0.444
83517	0.167
83523	0.4
83547	0.4
83777	0.333
84006	0.111
84015	0.111
84031	0.111
84036	0.111
84051	0.1
84144	0.111
84150	0.2
84177	0.25
84189	0.3
84201	0.222
84207	0.2
84276	0.167
84294	0.286
84303	0.143
84315	0.375
84324	0.143
84381	0.467
84419	0.2
84503	0.455
84681	0.5
84732	0.462
84733	0.0769
84780	0.0714
84931	0.167
84934	0.167
85068	0.5
85081	0.111
85082	0.111
85083	0.111
85084	0.111
85109	0.143
85138	0.25
85268	0.3
85383	0.467
85458	0.1
85479	0.364
85598	0.2
85623	0.5
85652	0.111
85728	0.0833
85729	0.0833
85730	0.0833
85782	0.429
85789	0.417
85871	0.0833
85874	0.0769
85875	0.0769
85967	0.0833
86308	0.467
86314	0.286
86325	0.167
86338	0.231
86419	0.0769
86502	0.286
86503	0.286
86786	0.125
86787	0.125
86808	0.167
86864	0.286
86889	0.1
87153	0.333
87238	0.0909
87296	0.125
87297	0.125
87299	0.143
87300	0.111
87356	0.125
87365	0.5
87425	0.143
87445	0.2
87446	0.2
87449	0.2
87501	0.333
87639	0.5
87681	0.5
87684	0.5
88055	0.125
88058	0.125
88059	0.125
88061	0.125
88203	0.333
88207	0.333
88218	0.5
88380	0.111
88384	0.111
88395	0.111
88396	0.111
88401	0.111
88403	0.111
88404	0.111
88407	0.111
88728	0.5
88746	0.444
88768	0.286
88773	0.444
88778	0.444
88797	0.286
88849	0.25
88869	0.273
89026	0.357
89028	0.357
89087	0.333
89097	0.333
89234	0.333
89238	0.333
89239	0.333
89240	0.333
89277	0.5
89280	0.25
89292	0.25
89306	0.25
89314	0.2
89317	0.2
89431	0.333
89662	0.25
89692	0.4
89767	0.167
89803	0.143
89908	0.214
89918	0.0714
89926	0.467
89954	0.1
90073	0.2
90076	0.2
90215	0.111
90262	0.308
90399	0.0667
90599	0.167
90861	0.333
91174	0.0833
91213	0.111
91228	0.25
91279	0.111
91370	0.1
91372	0.0769
91375	0.0769
91376	0.0769
91395	0.0714
91452	0.1
91510	0.0833
91516	0.3
91523	0.125
91524	0.125
91525	0.125
91588	0.1
91593	0.1
91780	0.2
91781	0.2
91795	0.2
91930	0.286
91931	0.125
91958	0.333
92038	0.333
92066	0.286
92118	0.25
92121	0.4
92122	0.4
92123	0.4
92163	0.375
92167	0.143
92198	0.143
92213	0.286
92265	0.286
92266	0.333
92267	0.333
92270	0.286
92271	0.333
92313	0.143
92680	0.0909
92683	0.0769
92704	0.1
92716	0.2
92725	0.1
92742	0.111
92795	0.0909
92797	0.0833
92798	0.0833
92890	0.2
92891	0.0667
92917	0.143
92956	0.2
93009	0.0714
93011	0.0667
93012	0.0714
93033	0.154
93049	0.143
93105	0.5
93115	0.1
93127	0.444
93132	0.375
93136	0.5
93157	0.0833
93160	0.1
93162	0.1
93298	0.308
93472	0.5
93508	0.1
93510	0.0909
93511	0.0909
93512	0.0909
93658	0.0714
93661	0.0769
93667	0.25
93676	0.231
93694	0.2
93704	0.0909
93713	0.154
93717	0.0833
93718	0.0833
93730	0.0833
93770	0.0909
93775	0.0909
93780	0.1
93784	0.0909
93796	0.0909
93987	0.25
93988	0.25
94105	0.125
94137	0.2
94138	0.2
94183	0.333
94187	0.333
94240	0.5
94473	0.0833
94498	0.3
94513	0.375
94553	0.0833
94554	0.0833
94574	0.0833
94575	0.0769
94584	0.0667
94623	0.0667
94690	0.154
94704	0.111
94711	0.222
94721	0.0909
94723	0.0909
94882	0.375
94900	0.375
94939	0.143
94941	0.143
94971	0.167
95074	0.333
95086	0.167
95087	0.167
95088	0.167
95092	0.167
95137	0.111
95191	0.111
95203	0.2
95252	0.375
95294	0.4
95318	0.333
95331	0.375
95334	0.286
95343	0.333
95349	0.286
95353	0.286
95362	0.143
95391	0.182
95446	0.182
95451	0.273
95466	0.3
95514	0.182
95571	0.5
95593	0.375
95690	0.4
95720	0.2
95754	0.5
95758	0.5
95763	0.25
95781	0.5
95841	0.2
95890	0.167
95919	0.333
95926	0.333
95958	0.429
95968	0.143
95991	0.429
96027	0.375
96033	0.286
96078	0.125
96087	0.125
96099	0.25
96163	0.222
96207	0.5
96333	0.143
96369	0.429
96405	0.25
96552	0.333
96895	0.111
96906	0.167
96907	0.2
96908	0.2
96910	0.333
97013	0.111
97156	0.0909
97157	0.0909
97159	0.0909
97163	0.0909
97165	0.0909
97224	0.1
97533	0.429
97556	0.0769
97729	0.2
97883	0.4
97895	0.2
97908	0.286
97909	0.286
97943	0.375
98066	0.333
98316	0.273
98331	0.231
98357	0.2
98376	0.3
98601	0.375
98658	0.2
98750	0.5
98957	0.333
98993	0.5
99046	0.5
99081	0.143
99095	0.143
99102	0.143
99189	0.5
99575	0.2
99591	0.167
99593	0.167
99725	0.4
99736	0.4
99740	0.5
99741	0.25
99744	0.25
99785	0.4
99796	0.25
99833	0.4
99860	0.4
100154	0.5
100204	0.1
100214	0.111
100229	0.375
100244	0.111
100289	0.111
100534	0.273
100547	0.2
100602	0.125
100630	0.143
100667	0.1
100826	0.143
100857	0.333
100876	0.4
100905	0.4
101029	0.417
101045	0.364
101096	0.125
101112	0.25
101188	0.143
101222	0.444
101244	0.4
101311	0.286
101334	0.143
101345	0.286
101346	0.143
101348	0.143
101371	0.167
101509	0.25
101510	0.25
101511	0.25
101550	0.125
101551	0.125
101603	0.125
101656	0.125
101658	0.125
101659	0.125
101695	0.25
101699	0.167
101700	0.167
101737	0.333
101887	0.333
101905	0.286
101911	0.333
102045	0.333
102080	0.2
102081	0.2
102188	0.167
102199	0.333
102227	0.2
102235	0.333
102265	0.5
102277	0.5
102313	0.333
102375	0.111
102525	0.1
102595	0.111
102604	0.167
102607	0.4
102619	0.143
102625	0.143
102735	0.25
102780	0.4
102804	0.4
102841	0.167
102842	0.2
102876	0.1
102908	0.25
102939	0.2
102966	0.25
102991	0.125
102992	0.125
103024	0.2
103038	0.167
103325	0.333
103498	0.25
103601	0.0769
103644	0.182
103645	0.455
103649	0.2
103657	0.5
103658	0.429
103659	0.5
103704	0.111
103773	0.5
103866	0.167
103875	0.5
103887	0.5
104405	0.125
104487	0.5
104517	0.125
104532	0.167
104759	0.5
104867	0.5
104886	0.25
104891	0.25
104917	0.25
104918	0.25
104933	0.167
104934	0.167
104966	0.167
104967	0.333
104970	0.333
105061	0.333
